CurveID,CurveName,DataSource,Commodity,ProductOrMarket,Location,ContractType,PriceType,Granularity,PublicationFrequency,PublicationCalendar,Currency,CurveUnit,CurveType,UsageType,Description,OwnerRole,Destination,CurveStatus,SettlementTime,ProductCode,CreatedBy,CreatedDateTimeUtc,GMACurveID,TimeOfDay,Timezone,SurfaceContractType,SurfaceStrikeType
1552,P_H_Spain_YOP.EUR,House Curve,Power,Spanish Power,Spain,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:14.250,NULL,Off Peak,NULL,NULL,NULL
1515,P_H_Swiss_SB.EUR,House Curve,Power,Swiss Power,Switzerland,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:05.857,NULL,Base,NULL,NULL,NULL
1517,P_H_Swiss_SOP.EUR,House Curve,Power,Swiss Power,Switzerland,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:06.030,NULL,Off Peak,NULL,NULL,NULL
1506,P_H_Swiss_WB.EUR,House Curve,Power,Swiss Power,Switzerland,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:05.153,NULL,Base,NULL,NULL,NULL
4038,P_H_UK_DBK_2.GBP,House Curve,Power,UK Power,UK,OTC Physical Power,Mid,Daily,Daily,UK,GBP,MWh,Forward Curve,Analysis,ARC aggregated block 2 - 3:00 to 6:59,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 15:41:13.380,NULL,NULL,NULL,NULL,NULL
4040,P_H_UK_DBK_4.GBP,House Curve,Power,UK Power,UK,OTC Physical Power,Mid,Daily,Daily,UK,GBP,MWh,Forward Curve,Analysis,ARC aggregated block 4 - 11:00 to 14:59,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 15:41:13.723,NULL,NULL,NULL,NULL,NULL
2596,P_H_UK_QOP.EUR,House Curve,Power,UK Power,UK,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-11-21 22:30:10.923,NULL,Off Peak,NULL,NULL,NULL
1434,P_H_UK_QOP.GBP,House Curve,Power,UK Power,UK,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,GBP,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 10:56:12.443,NULL,Off Peak,NULL,NULL,NULL
2597,P_H_UK_QP.EUR,House Curve,Power,UK Power,UK,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-11-21 22:30:11.127,NULL,Peak,NULL,NULL,NULL
1440,P_H_UK_YOP.GBP,House Curve,Power,UK Power,UK,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,GBP,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 10:56:12.937,NULL,Off Peak,NULL,NULL,NULL
4623,P_HUPX_Hungary_MB.EUR,HUPX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-11-30 17:04:27.040,2545763,NULL,NULL,NULL,NULL
4624,P_HUPX_Hungary_MP.EUR,HUPX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-11-30 17:04:30.210,2545766,NULL,NULL,NULL,NULL
2235,P_ICE_Germany_MP.EUR,ICE,Power,German Power,Germany,Futures,Exchange Settle,Monthly,Daily,ICE,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-09-12 13:50:06.377,NULL,Peak,NULL,NULL,NULL
2239,P_ICE_Germany_YP.EUR,ICE,Power,German Power,Germany,Futures,Exchange Settle,Yearly,Daily,ICE,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-09-12 13:50:14.200,NULL,Peak,NULL,NULL,NULL
5089,P_JAO_Capacity_CEPS-PSEO.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-04-06 17:49:26.620,3035148,NULL,NULL,NULL,NULL
5093,P_JAO_Capacity_HTSO-TERNA.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-04-06 17:49:33.950,3035182,NULL,NULL,NULL,NULL
5095,P_JAO_Capacity_PSEO-CEPS.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-04-06 17:49:37.410,3035147,NULL,NULL,NULL,NULL
5098,P_JAO_Capacity_RTE-Swiss.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-04-06 17:49:41.953,3035146,NULL,NULL,NULL,NULL
4156,P_Nasdaq_Nordic_DB.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-08-20 13:41:27.847,1789929,NULL,NULL,NULL,NULL
4162,P_Nasdaq_Nordic_WP.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-08-20 13:41:39.390,3034836,NULL,NULL,NULL,NULL
6690,P_NBS_CHINA_OUTPUT_ACC,National Bureau of Statistics of China,Power,NULL,China,Accumulated Output,NULL,Monthly,Monthly,NULL,NULL,100 million kwh,NULL,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:14:10.813,NULL,NULL,NULL,NULL,NULL
8629,P_NBS_CHONGQING_OUTPUT_ACC,National Bureau of Statistics of China,Power,NULL,Chongqing,Accumulated Output,NULL,Monthly,Monthly,NULL,NULL,100 million kwh,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:40.200,NULL,NULL,NULL,NULL,NULL
8691,P_NBS_CHONGQING_OUTPUT_ACC_GROWTH,National Bureau of Statistics of China,Power,NULL,Chongqing,Accumulated Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:33:15.267,NULL,NULL,NULL,NULL,NULL
8660,P_NBS_CHONGQING_OUTPUT_GROWTH,National Bureau of Statistics of China,Power,NULL,Chongqing,Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China. Growth Rate (The same period last year=100)(%),FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:58.010,NULL,NULL,NULL,NULL,NULL
NULL,P_Retail_France_HOP.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly OffPeak (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_France_QB.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_France_QOP.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_France_SP.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_France_WB.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_France_YB.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
3336,P_Retail_Germany_MB.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:44:58.830,NULL,Base,NULL,NULL,NULL
3338,P_Retail_Germany_MOP.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:44:59.267,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_Hungary.EUR,GMT Trader,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,15-min,Daily,UK Business Days,EUR,MWh,Forward Curve,Intraday,,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1442,P_H_Germany_WB.EUR,House Curve,Power,German Power,Germany,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 10:59:34.160,NULL,Base,NULL,NULL,NULL
NULL,P_H_Hungary.USD,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,15-min,Daily,UK Business Days,USD,MWh,Forward Curve,Analysis,Currency converted curve generated in ARC from House curve and FX curve,ProductControl,GMA,Active,NULL,NULL,NULL,NULL,2478817,NULL,NULL,NULL,NULL
1082,P_H_Hungary_DB.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Base ,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-05-16 17:16:19.103,NULL,Base,NULL,NULL,NULL
2659,P_H_Hungary_HP.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Peak (Shifted one hour forward from source curve),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-05 17:21:52.760,NULL,Peak,NULL,NULL,NULL
4066,P_H_Hungary_QOP.USD,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,USD,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 21:30:57.540,NULL,Off Peak,NULL,NULL,NULL
4069,P_H_Hungary_SOP.USD,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,USD,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 21:30:58.900,NULL,Off Peak,NULL,NULL,NULL
4058,P_H_Hungary_WB.USD,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,USD,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 21:30:53.727,NULL,Base,NULL,NULL,NULL
1553,P_H_Hungary_WE.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Weekends,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekends,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:18.093,NULL,Base,NULL,NULL,NULL
261,Settle_Interim_Retail_P0_TIGF_nDM_Fixed.EUR,Retail,Tiger Feed (Gas),PEG-TIGF,France,nDM Fixed,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:10:31.190,NULL,NULL,NULL,NULL,NULL
369,Settle_Interim_Retail_RP_PEG-N_DM_FlxGas.EUR,Retail,Tiger Feed (Gas),PEG-Nord,France,NULL,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:19:59.337,NULL,NULL,NULL,NULL,NULL
895,Settle_Interim_Retail_RP_PEG-N_LS-10999_Fix.EUR,Retail,Tiger Feed (Gas),NULL,NULL,NULL,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-01-13 18:18:07.563,NULL,NULL,NULL,NULL,NULL
863,Settle_Interim_Retail_RP_PEG-N_LS-10999_Gas.EUR,Retail,Tiger Feed (Gas),PEG-Nord,France,LS-10999 Gas Index,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-11-26 18:30:39.463,NULL,NULL,NULL,NULL,NULL
962,Settle_Interim_Retail_RP_PEG-N_LS-12671_Gas.EUR,Retail,Tiger Feed (Gas),NULL,NULL,NULL,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-03-26 14:52:49.910,NULL,NULL,NULL,NULL,NULL
1952,Settle_Interim_Retail_RP_PEG-N_LS-14092_Gas.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-25 13:01:39.010,NULL,NULL,NULL,NULL,NULL
2649,Settle_Interim_Retail_RP_PEG-N_LS-15184_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-05 13:54:37.050,NULL,NULL,NULL,NULL,NULL
2643,Settle_Interim_Retail_RP_PEG-N_LS-15187_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-05 13:00:16.820,NULL,NULL,NULL,NULL,NULL
2962,Settle_Interim_Retail_RP_PEG-N_LS-15431_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-22 11:43:42.993,NULL,NULL,NULL,NULL,NULL
2984,Settle_Interim_Retail_RP_PEG-N_LS-15564_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-01-08 13:53:22.690,NULL,NULL,NULL,NULL,NULL
3015,Settle_Interim_Retail_RP_PEG-N_LS-15592_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-01-12 14:46:53.253,NULL,NULL,NULL,NULL,NULL
3039,Settle_Interim_Retail_RP_PEG-N_LS-15692_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-01-19 21:35:10.380,NULL,NULL,NULL,NULL,NULL
3044,Settle_Interim_Retail_RP_PEG-N_LS-15695_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-01-20 08:35:51.380,NULL,NULL,NULL,NULL,NULL
3402,Settle_Interim_Retail_RP_PEG-N_LS-16197_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-03-06 08:17:55.400,NULL,NULL,NULL,NULL,NULL
4464,Settle_Interim_Retail_RP_PEG-N_LS-18632_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-10-27 12:33:08.427,NULL,NULL,NULL,NULL,NULL
4494,Settle_Interim_Retail_RP_PEG-N_LS-18675_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-10-30 18:17:14.323,NULL,NULL,NULL,NULL,NULL
4540,Settle_Interim_Retail_RP_PEG-N_LS-18755_Fix.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-11-09 21:42:10.017,NULL,NULL,NULL,NULL,NULL
275,Settle_Interim_Retail_RP_PEG-N_nDM_Oil.EUR,Retail,Tiger Feed (Gas),PEG-Nord,France,nDM Oil Index,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:11:09.177,NULL,NULL,NULL,NULL,NULL
286,Settle_Interim_Retail_RP_PEG-S_nDM_Oil.EUR,Retail,Tiger Feed (Gas),PEG-Sud,France,nDM Oil Index,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:11:50.333,NULL,NULL,NULL,NULL,NULL
387,Settle_Interim_Retail_RP_TIGF_DM_FlxGas.EUR,Retail,Tiger Feed (Gas),PEG-TIGF,France,NULL,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:20:49.913,NULL,NULL,NULL,NULL,NULL
338,Settle_Interim_Retail_RP_TTF_HM_Gas.EUR,Retail,Tiger Feed (Gas),TTF,Netherlands,Hourly Metered Gas Index,NULL,NULL,NULL,NULL,EUR,NULL,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:18:09.800,NULL,NULL,NULL,NULL,NULL
3846,Settle_LEBA_INDEX_DA_Window_G_H_CEGH.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-05-21 13:46:02.060,NULL,NULL,NULL,NULL,NULL
6046,Settle_LGT_ARGUS_PROP_ARA_BRG.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-11-16 14:46:07.637,NULL,NULL,NULL,NULL,NULL
6392,SETTLE_LNG_SGX_NLN_M.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Daily,NULL,NULL,NULL,NULL,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\jnagle,2017-06-21 12:18:28.343,NULL,NULL,NULL,NULL,NULL
1566,P_H_Hungary_YB.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:19.750,NULL,Base,NULL,NULL,NULL
1568,P_H_Hungary_YOP.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:19.907,NULL,Off Peak,NULL,NULL,NULL
1567,P_H_Hungary_YP.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:19.827,NULL,Peak,NULL,NULL,NULL
NULL,P_H_Italy.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,NULL,Power house curves are represented in UK local time. Day starts at 23:00 and ends at 22:59:59 ,ProductControl,GMA,NULL,NULL,NULL,NULL,NULL,1334716,NULL,NULL,NULL,NULL
1089,P_H_Italy_DP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-05-16 17:26:09.090,NULL,Peak,NULL,NULL,NULL
2664,P_H_Italy_HB.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Base (Shifted one hour forward from source curve),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-05 17:22:13.803,NULL,Base,NULL,NULL,NULL
1574,P_H_Italy_MP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:20.953,NULL,Peak,NULL,NULL,NULL
1578,P_H_Italy_QOP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:21.063,NULL,Off Peak,NULL,NULL,NULL
1579,P_H_Italy_SB.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:21.080,NULL,Base,NULL,NULL,NULL
1583,P_H_Italy_YP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:21.190,NULL,Peak,NULL,NULL,NULL
4352,P_H_Nordic_YP.EUR,House Curve,Power,Nordic Power,Nordic,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-09-23 16:06:27.060,NULL,Peak,NULL,NULL,NULL
NULL,P_H_Poland_HP.EUR,House Curve,Power,Polish Power,Poland,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Peak (Shifted one hour forward from source curve),ProductControl,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
